"huc8","population","area_m2","nColleges","nLentic","nLotic","nhdFeatures","padus_area_m2","area_km2","padus_area_km2","popDens","eduDens","parkDens","nSites","siteDens","med_age","med_income","bachDeg25p","vacRecHs","openWater","developed","forest","plantCult","wetland"
"11130207",13212,1760811805.87913,0,173,248,421,0,1760.81180587913,0,7.50335723323003,0,0,1,0.000567919863247807,41.9,37589,0.137657540199913,0.393284268629255,0.000922083909635777,0.000922083909635777,0,0.151682803135085,0.00322729368372522
"11130208",83013,2237730911.98456,1,144,442,586,221078724.049379,2237.73091198456,221.078724049379,37.0969536843815,0.000446881255759718,0.0987959378249427,2,0.000893762511519437,38.45,43100.5,0.119943009260995,0.128552355521648,0.0170043415340087,0.0130246020260492,0.0253256150506512,0.0944283646888567,0.000723589001447178
"11130209",38453,3841068291.95759,0,261,564,825,2191511.79138698,3841.06829195759,2.19151179138698,10.0110170080841,0,0.000570547468779859,126,0.0328033740675265,41.75,44859,0.122014051522248,0.37938478143551,0.018768452129903,0.00168705187684521,0.00927878532264867,0.0868831716575285,0.00126528890763391
"11130210",112698,2569634688.87952,0,88,239,327,537014954.049523,2569.63468887952,537.014954049523,43.8575959795832,0,0.208984941078798,76,0.0295761885255135,40.8,46161,0.13316269606878,0.476885217085604,0.0954631379962193,0.016698172652804,0.32356647763075,0.112791430371771,0.0135475740390675
"11130301",42303,3813947633.70999,0,161,1332,1493,172816604.754876,3813.94763370999,172.816604754876,11.0916572703045,0,0.0453117403153147,8,0.00209756419550471,40.7,47754,0.105236854317638,0.199211045364892,0.00742626776999788,0.00063653723742839,0.00063653723742839,0.0710799915128368,0.000212179079142797
"11130302",142510,8310924649.14512,2,509,1745,2254,222569762.153745,8310.92464914512,222.569762153745,17.1473098381007,0.000240647110211224,0.026780385041349,2,0.000240647110211224,38.05,41431,0.121672878754659,0.155303717135086,0.00331707317073171,0.00517073170731707,0.0214634146341463,0.358829268292683,9.75609756097561e-05
"11130303",136516,6495858531.02433,2,676,1016,1692,47950975.4673558,6495.85853102433,47.9509754673558,21.0158517689382,0.000307888478551059,0.00738177644084167,12,0.00184733087130636,40.2,40775,0.111120846384684,0.175319067268016,0.00548765278124221,0.00636068845098528,0.12347218757795,0.0951608880019955,0
"11130304",67916,1893669697.7391,1,128,311,439,294039672.088526,1893.6696977391,294.039672088526,35.8647551265602,0.000528075197693624,0.155275057967917,6,0.00316845118616174,42.45,38323,0.109173450902503,0.619149741390185,0.0501500214316331,0.00771538791255894,0.315902271753108,0.120017145306472,0.0222888984140591
"11140101",222162,5137165343.2733,3,443,750,1193,291395151.680247,5137.1653432733,291.395151680247,43.2460287249471,0.000583979646270926,0.0567229458677645,225,0.0437984734703194,39.9,40285,0.121281433651128,0.140926911229348,0.0122873345935728,0.0181159420289855,0.218021424070574,0.417611846250787,0.0146502835538752
"11140102",57149,1769420398.93805,2,106,414,520,9473645.82525907,1769.42039893805,9.47364582525907,32.2981469153961,0.00113031363332328,0.00535409551678327,5,0.00282578408330821,38.95,37423,0.125635128630262,0.32075943042718,0.00137111517367459,0.010054844606947,0.257769652650823,0.228976234003656,0.000914076782449726
"11140103",58612,3716948992.8287,1,138,1696,1834,234702810.822901,3716.9489928287,234.702810822901,15.7688470068013,0.000269037859257512,0.0631439417855142,3,0.000807113577772537,40.7,36354,0.111102861102861,0.238169526781071,0.0104552385101285,0.00261380962753213,0.529296449575256,0.263341319973862,0.0150294053583098
"11140104",75531,2597431046.63656,2,200,997,1197,4088229.43763221,2597.43104663656,4.08822943763221,29.0791164977434,0.000769991566316966,0.00157395109407278,4,0.00153998313263393,40,36620,0.12203093913679,0.290145268943856,0,0.00249454318677892,0.422201434362332,0.22357343311506,0.0168381665107577
"11140105",62187,4719423514.06777,2,193,1836,2029,607522753.131643,4719.42351406777,607.522753131643,13.1768212398467,0.000423780572783594,0.128728170150597,3,0.000635670859175391,41.4,30703,0.0789866567136325,0.266242529400424,0.0260497000856898,0.00188517566409597,0.632219365895459,0.243016281062554,0.0145672664952871
"11140106",85330,3747747344.4712,0,232,1223,1455,30609879.8030292,3747.7473444712,30.6098798030292,22.7683437961424,0,0.0081675409224653,67,0.0178774057698528,41.05,38840.5,0.101700133410871,0.24355474673946,0.0049611734253667,0.00819672131147541,0.225194132873166,0.593399482312338,0.145168248490078
"11140107",44637,3638170147.87029,1,41,1149,1190,156939838.086682,3638.17014787029,156.939838086682,12.2690798356777,0.000274863450403874,0.0431370254023307,26,0.00714644971050072,41.35,30795,0.0776988541178047,0.286060932866002,0.00489868626141171,0.00311734580271654,0.709864172790024,0.152304609218437,0.0298374526831441
"11140108",32687,2191753437.25022,0,62,965,1027,401491852.073113,2191.75343725022,401.491852073113,14.9136300846911,0,0.183182946242724,31,0.0141439267178213,44,32926,0.0685778275475924,0.263045793397231,0.0321388991503509,0.0018470631695604,0.79940893978574,0.0930919837458441,0.00591060214259328
"11140109",78661,5152006532.97552,1,101,1829,1930,656116704.056144,5152.00653297552,656.116704056144,15.2680318816618,0.000194099132755263,0.127351683243539,23,0.00446428005337106,41.5,34347,0.0774302038944411,0.25510965239445,0.0221663260493633,0.0053450715296337,0.496934444269769,0.237069643137871,0.110674422260651
"11140201",100351,2287125309.20645,1,218,1150,1368,80439482.3825568,2287.12530920645,80.4394823825568,43.8764765516141,0.000437230087907586,0.035170561953366,11,0.00480953096698344,40.85,40694,0.123744535034858,0.218329211321792,0.00603693181818182,0.0170454545454546,0.269176136363636,0.582386363636363,0.0830965909090909
"11140202",103731,619048709.80068,4,179,58,237,6785960.21014697,619.04870980068,6.78596021014697,167.565166291032,0.00646152707642006,0.0109619164093435,20,0.0323076353821003,37.4,36518,0.170440140326052,0.206902414144849,0.193421052631579,0.0368421052631579,0.227631578947369,0.369736842105263,0.127631578947368
"11140203",138774,3871051870.19302,2,182,1695,1877,42223493.341991,3871.05187019302,42.223493341991,35.8491708851942,0.000516655438125213,0.0109074987258917,8,0.00206662175250085,39.6,38750,0.106300555769548,0.332616621482659,0.0213612565445026,0.0207329842931937,0.716439790575916,0.0393717277486911,0.147643979057592
"11140204",118746,1095652442.17641,2,63,154,217,94520121.6341327,1095.65244217641,94.5201216341327,108.379259178323,0.0018253963784603,0.0862683438612863,1,0.000912698189230149,34.9,42299,0.147603750081951,0.252515663565597,0.0170118343195266,0.0924556213017751,0.413461538461538,0.226331360946746,0.225591715976331
"11140205",81233,1860478310.28267,0,77,748,825,194703320.457505,1860.47831028267,194.703320457505,43.6624278558012,0,0.104652292575194,3,0.00161248856459079,39.75,39163.5,0.124901706197539,0.38996324116989,0.0191637630662021,0.00566202090592334,0.705574912891986,0.112369337979094,0.117160278745644
"11140206",253610,2902157571.71351,7,303,437,740,33850255.46292,2902.15757171351,33.85025546292,87.3867092785944,0.00241199860001641,0.0116638241123944,19,0.00654685334290167,37.9,38750,0.142070823943109,0.114521989725598,0.00335195530726257,0.0634078212290503,0.369553072625698,0.279888268156424,0.183798882681564
"11140207",129652,3692715507.13292,3,113,1051,1164,365281910.168078,3692.71550713292,365.281910168078,35.1102054164643,0.000812410269408825,0.0989195916832728,73,0.0197686498889481,38.35,39268,0.112130809280453,0.254002685672968,0.0324419114423498,0.0166593599298553,0.533976326172731,0.171635247698378,0.177553704515563
"11140208",27143,1266644446.29907,0,41,203,244,63631806.5350228,1266.64444629907,63.6318065350228,21.4290601275736,0,0.0502365180070419,4,0.00315795013485225,40.8,38723.5,0.0809755575760817,0.269282814614344,0.0191938579654511,0.00639795265515036,0.653870761356366,0.0844529750479846,0.153550863723608
"11140209",49241,2346683953.4725,0,118,387,505,64624354.1781681,2346.6839534725,64.6243541781681,20.9832261081156,0,0.0275385844278435,0,0,39.95,31256,0.081933347510405,0.243967828418231,0.0264877880976952,0.00309597523219815,0.672858617131063,0.0268317853457172,0.17062263501892
"11140301",101070,2973909481.66194,2,227,413,640,156247863.188248,2973.90948166194,156.247863188248,33.9855670198536,0.000672515425345872,0.0525395490857141,53,0.0178216587716656,37.65,41981,0.123383768913343,0.227261211046364,0.0207423580786026,0.00927947598253275,0.0652292576419214,0.570687772925764,0.0311135371179039
"11140302",195650,4723956499.21751,4,286,837,1123,366102479.867465,4723.95649921751,366.102479867465,41.4165541178053,0.00084674784805122,0.0774991217484978,157,0.0332348530360104,39.15,41064,0.107278589038498,0.245166895952502,0.0269389155799588,0.0348318462594372,0.226492793411119,0.509437199725464,0.184797529169526
"11140303",67845,2066383609.66772,0,233,204,437,50044347.1474994,2066.38360966772,50.0443471474994,32.8327226767491,0,0.024218323700093,21,0.010162682234678,37.8,41154,0.114294105686465,0.365052631578947,0.00352941176470588,0.012156862745098,0.0552941176470588,0.792156862745098,0.133725490196078
"11140304",140274,2017835917.18168,2,163,351,514,24130686.1375333,2017.83591718168,24.1306861375333,69.5170498282741,0.000991160868418582,0.0119586959138069,65,0.0322127282236039,42.3,31356,0.0969839014147242,0.115133637257531,0.0232651423987164,0.0481347773766546,0.426795026073004,0.258724428399519,0.190533493782591
"11140305",105847,2290892666.83077,1,215,261,476,87776984.2509097,2290.89266683077,87.7769842509097,46.2033867987491,0.000436511065960765,0.0383156249621859,138,0.0602385271025856,39.9,38706,0.0950664272890485,0.421164772727273,0.0714285714285714,0.0251060820367751,0.342644978783592,0.446605374823197,0.0891089108910891
"11140306",79874,3097314989.55364,0,155,305,460,142098690.27453,3097.31498955364,142.09869027453,25.788142397332,0,0.0458780236281387,349,0.112678239435472,44.5,37619,0.0838093538022135,0.299654806160382,0.0243073706220596,0.00914793518034501,0.496340825927862,0.171197072660742,0.184004181913225
"11140307",98109,1838967135.3261,1,138,423,561,0,1838.9671353261,0,53.3500561893416,0.000543783508030268,0,172,0.0935307633812062,41.3,40380,0.113070601643573,0.343980343980344,0.00395083406496927,0.0131694468832308,0.440298507462687,0.377085162423178,0.123353819139596
"12010001",212117,3538543822.7421,1,261,655,916,10306422.0397874,3538.5438227421,10.3064220397874,59.9447147260778,0.000282602123950828,0.00291261675877755,93,0.026281997527427,40.3,48825,0.114820806282648,0.250530785562633,0.0462348363469902,0.0222018768596933,0.0975051499198901,0.606088349736782,0.0478370336461433
"12010002",402421,7221432796.83872,6,664,1204,1868,28573362.0743438,7221.43279683872,28.5733620743438,55.7259218940825,0.000830860047970893,0.00395674416396316,634,0.087794211735591,38.8,42672,0.116960558171455,0.252380128094167,0.0109013261407058,0.0501236232861317,0.353113059114408,0.364463924477411,0.159136884693189
"12010003",66841,1759512057.86515,0,245,442,687,0,1759.51205786515,0,37.9883727998429,0,0,24,0.0136401452281718,44.2,42530,0.100179596127732,0.383338920549782,0.0685057471264368,0.00735632183908046,0.107126436781609,0.737011494252873,0.0772413793103448
"12010004",111807,6136223297.98886,2,271,795,1066,1738165858.76865,6136.22329798886,1738.16585876865,18.2208167093014,0.000325933380008432,0.283263136681863,37,0.006029767530156,41.15,35094,0.0870931122785712,0.509506908353404,0.0964125560538117,0.00830915325771564,0.567264573991031,0.0966763386969137,0.122131363756264
"12010005",203140,6843547262.75016,1,282,1471,1753,305310487.014535,6843.54726275016,305.310487014535,29.6834364110705,0.000146123050167719,0.0446128996107557,93,0.0135894436655979,38.8,41895,0.0994131703923289,0.329495782798744,0.014792899408284,0.021301775147929,0.500710059171598,0.0441420118343196,0.275857988165681
"12020001",303055,5036153473.74535,6,329,1070,1399,212619044.937561,5036.15347374535,212.619044937561,60.1758865332236,0.00119138545544321,0.042218539614806,195,0.0387200273019043,37.3,40766,0.129448179627046,0.33879866749948,0.0277956298200514,0.0314910025706941,0.325032133676093,0.480880462724936,0.110057840616967
"12020002",139557,4165127938.18756,2,120,909,1029,1461934724.09693,4165.12793818756,1461.93472409693,33.5060536125399,0.000480177327006741,0.3509939540376,148,0.0355331221984988,38.55,35911.5,0.101348417075607,0.416020876166377,0,0.0178744899941713,0.571012240139887,0.187682144938799,0.142218768214494
"12020003",168255,2873142055.55109,2,166,583,749,446552165.181274,2873.14205555109,446.552165181274,58.5613230208791,0.00069610202396219,0.155422932993691,663,0.230757820943466,37.6,41006,0.0834488110415166,0.305384480028154,0.0343275182892515,0.0410804727068092,0.431626336522229,0.0528981429375352,0.362127180641531
"12020004",254090,4185934675.56553,2,252,828,1080,19457207.1519109,4185.93467556553,19.4572071519109,60.7008994868444,0.000477790542617533,0.00464823478146662,147,0.0351176048823887,38.1,42832,0.15135990264679,0.230973451327434,0.0112250822527579,0.0330946390555448,0.341784401006387,0.452293400425779,0.108186568608477
"12020005",158078,5044548568.25512,1,233,641,874,1474513070.40384,5044.54856825512,1474.51307040384,31.3364016345824,0.000198233793662511,0.29229831975111,764,0.151450618358158,37.8,35426,0.114212199182685,0.380675507937545,0.0772442588726514,0.0154167335795728,0.544403404528665,0.162518066484664,0.117552593544243
"12020006",80727,2899440252.83239,0,102,415,517,125381507.385153,2899.44025283239,125.381507385153,27.8422705627887,0,0.043243349216343,318,0.109676341731599,39.3,40667,0.0936737410337943,0.380541659479041,0.000278551532033426,0.018941504178273,0.651532033426183,0.0370473537604457,0.16908077994429
"12020007",87335,1818869055.97888,0,116,270,386,118799450.308241,1818.86905597888,118.799450308241,48.0161008363508,0,0.0653150098506159,66,0.0362862844815841,36.8,53816,0.117155848061851,0.214399680893498,0,0.0316681534344336,0.330062444246209,0.174843889384478,0.411685994647636
"12030101",217204,5067556824.12736,0,148,886,1034,321344092.693047,5067.55682412736,321.344092693047,42.8616802017613,0,0.0634120353940743,138,0.0272320577330208,39,54721.5,0.138450854401077,0.224790105624266,0.0183794150551382,0.010708007032124,0.0922167172766502,0.0246124340738373,0.000799105002397315
"12030102",2297984,3921410607.91032,34,243,459,702,36963913.1345243,3921.41060791032,36.9639131345243,586.009533244103,0.00867034937157939,0.0094261776769717,6023,1.53592689014773,33.4,50290,0.183052750272048,0.0494954001229849,0.0246223877508794,0.357128077798469,0.0819366852886406,0.0643492654665839,0.00413821642871922
"12030103",1175841,4813382461.13409,20,269,824,1093,300877109.423786,4813.38246113409,300.877109423786,244.285803069752,0.0041550822444489,0.0625084567563941,2926,0.607888532362874,33.9,66793,0.267810569110063,0.0641548116108708,0.0529332434254889,0.138907619689818,0.0643964935940661,0.204821308159137,0.00590020229265003
"12030104",302348,1863306597.80941,0,105,509,614,180790293.999941,1863.30659780941,180.790293999941,162.26422444672,0,0.097026594663748,431,0.231309222275445,36.85,81329,0.301969707225384,0.157349652818642,0.0155911650064963,0.0718925941966219,0.0887830229536596,0.115201385881334,0.00606323083585968
"12030105",1719726,3547522790.3785,33,306,340,646,10745790.3729358,3547.5227903785,10.7457903729358,484.768133037565,0.00930226582039212,0.00302909692421998,1099,0.309793640503362,33.05,45995.5,0.202577938807042,0.0614668246729151,0.00661043993617506,0.228174150900388,0.069523592432186,0.420560747663552,0.069523592432186
"12030106",1361966,3375346348.10033,9,308,295,603,92884074.7424651,3375.34634810033,92.8840747424651,403.50407322393,0.00266639303698871,0.0275183833489387,1188,0.35196388088251,33.8,67028,0.23287717793108,0.042105547453141,0.0506359491240701,0.215022798176146,0.0513558915286777,0.218142548596112,0.0256779457643389
"12030107",218689,2759999377.47716,2,285,336,621,6965622.01997951,2759.99937747716,6.96562201997951,79.2351627991661,0.000724637844602757,0.00252377666343773,87,0.0315217462402199,39,46249,0.119727463312369,0.415539783339559,0.0587544065804935,0.0302585193889542,0.0643360752056405,0.710928319623972,0.0267332549941245
